FD_call,FD_response,Parameter,Value,Probability
314,312,INTER_ARRIVAL_MIN,2292.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2298.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2303.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2304.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2305.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2307.0,0.0005922416345869114
314,312,INTER_ARRIVAL_MIN,2313.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2319.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2327.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2328.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2334.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2335.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2336.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2338.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2340.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2351.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2353.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2355.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2361.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2365.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2368.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2369.0,0.0005922416345869114
314,312,INTER_ARRIVAL_MIN,2372.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2373.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2384.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2385.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2388.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2405.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2407.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2409.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2412.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2414.0,0.0005922416345869114
314,312,INTER_ARRIVAL_MIN,2418.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2423.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2425.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2428.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2436.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2440.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2450.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2453.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2456.0,0.0005922416345869114
314,312,INTER_ARRIVAL_MIN,2460.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2461.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2466.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2468.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2471.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2473.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2474.0,0.0005922416345869114
314,312,INTER_ARRIVAL_MIN,2498.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2500.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2508.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2509.0,0.0005922416345869114
314,312,INTER_ARRIVAL_MIN,2520.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2521.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2523.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2528.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2529.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2533.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2534.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2536.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2542.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2543.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2546.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2557.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2566.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2571.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2581.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2582.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2593.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2602.0,0.0005922416345869114
314,312,INTER_ARRIVAL_MIN,2606.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2611.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2612.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2613.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2617.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2620.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2622.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2627.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2631.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2638.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2644.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2657.0,0.0005922416345869114
314,312,INTER_ARRIVAL_MIN,2660.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2666.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2672.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2673.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2679.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2685.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2692.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2694.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2699.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2700.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2703.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2706.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2721.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2733.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2735.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2739.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2743.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2747.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2753.0,0.0005922416345869114
314,312,INTER_ARRIVAL_MIN,2755.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2761.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2766.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2767.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2773.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2775.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2786.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2788.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2791.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2793.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2795.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2801.0,0.0005922416345869114
314,312,INTER_ARRIVAL_MIN,2802.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2806.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2810.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2813.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2814.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2817.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2821.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2822.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2827.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2829.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2830.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2832.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2836.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2845.0,0.0005922416345869114
314,312,INTER_ARRIVAL_MIN,2847.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2848.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2857.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2858.0,0.0008883624518803672
314,312,INTER_ARRIVAL_MIN,2864.0,0.0005922416345869114
314,312,INTER_ARRIVAL_MIN,2877.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2878.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2882.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2901.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2912.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2918.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2919.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2927.0,0.0005922416345869114
314,312,INTER_ARRIVAL_MIN,2929.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2931.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2944.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2948.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2955.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2958.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2963.0,0.0005922416345869114
314,312,INTER_ARRIVAL_MIN,2971.0,0.0005922416345869114
314,312,INTER_ARRIVAL_MIN,2974.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2975.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,2982.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3009.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3016.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3017.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3027.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3028.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3031.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3041.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3050.0,0.0011844832691738228
314,312,INTER_ARRIVAL_MIN,3056.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3065.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3091.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3102.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3108.0,0.0005922416345869114
314,312,INTER_ARRIVAL_MIN,3110.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3116.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3119.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3139.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3143.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3156.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3176.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3177.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3189.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3200.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3213.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3214.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3222.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3236.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3242.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3259.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3273.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3277.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3293.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3295.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3297.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3298.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3299.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3309.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3322.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3325.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3326.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3338.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3349.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3351.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3361.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3364.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3389.0,0.0005922416345869114
314,312,INTER_ARRIVAL_MIN,3391.0,0.0005922416345869114
314,312,INTER_ARRIVAL_MIN,3415.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3416.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3420.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3421.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3430.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3441.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3442.0,0.0005922416345869114
314,312,INTER_ARRIVAL_MIN,3453.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3481.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3486.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3487.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3512.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3528.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3530.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3531.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3532.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3545.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3587.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3603.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3622.0,0.0005922416345869114
314,312,INTER_ARRIVAL_MIN,3632.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3635.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3647.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3673.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3683.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3697.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3718.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3723.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3734.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3745.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3747.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3757.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3803.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3848.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3856.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3858.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3866.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3880.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3900.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3922.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3925.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3927.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3954.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3972.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3973.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,3988.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4005.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4017.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4030.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4041.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4079.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4105.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4122.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4123.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4127.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4134.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4135.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4137.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4138.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4147.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4151.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4154.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4184.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4189.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4253.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4260.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4265.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4377.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4419.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4425.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4427.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4443.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4471.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4557.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4615.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4745.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4763.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4774.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4827.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4832.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4843.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4878.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4924.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,4988.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,5041.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,5070.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,5102.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,5116.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,5165.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,5186.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,5249.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,5391.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,5405.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,5530.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,5604.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,5675.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,5749.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,5794.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,5848.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,5883.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,6007.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,6057.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,6063.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,6153.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,6160.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,6252.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,6339.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,6384.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,6389.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,6613.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,6706.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,6763.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,6866.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,6903.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,7170.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,7232.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,7265.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,8307.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,8491.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,8658.0,0.0002961208172934557
314,312,INTER_ARRIVAL_MIN,9280.0,0.0002961208172934557
314,313,RESPONSE_TIME_MIN,0.37,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,0.4,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,0.42,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,0.43,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,0.45,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,0.65,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,0.75,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,0.93,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,1.07,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,1.12,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,1.17,0.0010443864229765013
314,313,RESPONSE_TIME_MIN,1.27,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,1.35,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,1.37,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,1.42,0.0010443864229765013
314,313,RESPONSE_TIME_MIN,1.48,0.0010443864229765013
314,313,RESPONSE_TIME_MIN,1.53,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,1.6,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,1.62,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,1.7,0.0010443864229765013
314,313,RESPONSE_TIME_MIN,1.73,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,1.75,0.001566579634464752
314,313,RESPONSE_TIME_MIN,1.78,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,1.82,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,1.85,0.0010443864229765013
314,313,RESPONSE_TIME_MIN,1.87,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,1.88,0.0010443864229765013
314,313,RESPONSE_TIME_MIN,1.92,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,1.97,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,2.0,0.001566579634464752
314,313,RESPONSE_TIME_MIN,2.03,0.0010443864229765013
314,313,RESPONSE_TIME_MIN,2.05,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,2.08,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,2.1,0.001566579634464752
314,313,RESPONSE_TIME_MIN,2.12,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,2.13,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,2.17,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,2.18,0.0020887728459530026
314,313,RESPONSE_TIME_MIN,2.2,0.0010443864229765013
314,313,RESPONSE_TIME_MIN,2.22,0.0010443864229765013
314,313,RESPONSE_TIME_MIN,2.23,0.0010443864229765013
314,313,RESPONSE_TIME_MIN,2.25,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,2.27,0.0010443864229765013
314,313,RESPONSE_TIME_MIN,2.28,0.0010443864229765013
314,313,RESPONSE_TIME_MIN,2.3,0.0026109660574412533
314,313,RESPONSE_TIME_MIN,2.32,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,2.33,0.0010443864229765013
314,313,RESPONSE_TIME_MIN,2.35,0.0020887728459530026
314,313,RESPONSE_TIME_MIN,2.37,0.0010443864229765013
314,313,RESPONSE_TIME_MIN,2.38,0.0020887728459530026
314,313,RESPONSE_TIME_MIN,2.4,0.001566579634464752
314,313,RESPONSE_TIME_MIN,2.42,0.0026109660574412533
314,313,RESPONSE_TIME_MIN,2.43,0.001566579634464752
314,313,RESPONSE_TIME_MIN,2.45,0.0026109660574412533
314,313,RESPONSE_TIME_MIN,2.47,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,2.48,0.001566579634464752
314,313,RESPONSE_TIME_MIN,2.5,0.0010443864229765013
314,313,RESPONSE_TIME_MIN,2.52,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,2.53,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,2.55,0.001566579634464752
314,313,RESPONSE_TIME_MIN,2.57,0.0026109660574412533
314,313,RESPONSE_TIME_MIN,2.58,0.0010443864229765013
314,313,RESPONSE_TIME_MIN,2.6,0.001566579634464752
314,313,RESPONSE_TIME_MIN,2.62,0.0026109660574412533
314,313,RESPONSE_TIME_MIN,2.63,0.0020887728459530026
314,313,RESPONSE_TIME_MIN,2.65,0.0026109660574412533
314,313,RESPONSE_TIME_MIN,2.67,0.0020887728459530026
314,313,RESPONSE_TIME_MIN,2.68,0.0010443864229765013
314,313,RESPONSE_TIME_MIN,2.7,0.003133159268929504
314,313,RESPONSE_TIME_MIN,2.73,0.004177545691906005
314,313,RESPONSE_TIME_MIN,2.75,0.0026109660574412533
314,313,RESPONSE_TIME_MIN,2.77,0.001566579634464752
314,313,RESPONSE_TIME_MIN,2.78,0.0020887728459530026
314,313,RESPONSE_TIME_MIN,2.8,0.0005221932114882506
314,313,RESPONSE_TIME_MIN,2.82,0.0036553524804177544
314,313,RESPONSE_TIME_MIN,2.83,0.003133159268929504
314,313,RESPONSE_TIME_MIN,2.85,0.003133159268929504
314,313,RESPONSE_TIME_MIN,2.87,0.004177545691906005
314,313,RESPONSE_TIME_MIN,2.88,0.0026109660574412533
314,313,RESPONSE_TIME_MIN,2.9,0.006788511749347258
314,313,RESPONSE_TIME_MIN,2.92,0.001566579634464752
314,313,RESPONSE_TIME_MIN,2.93,0.0020887728459530026
314,313,RESPONSE_TIME_MIN,2.95,0.005221932114882507
314,313,RESPONSE_TIME_MIN,2.97,0.0036553524804177544
314,313,RESPONSE_TIME_MIN,2.98,0.004177545691906005
